ClientID,Nom,Ville,DateInscription,TotalTransactions,TotalDepense
CLT_2250,Kadiatou Barry,Labé,2023-01-30,152,24372
CLT_2251,Aissatou Doumbouya,Kankan,2020-10-26,22,456631
CLT_2252,Kadiatou Baldé,Labé,2022-01-31,5,464679
CLT_2253,Fatoumata Baldé,Conakry,2023-10-06,94,344142
CLT_2254,Sekou Diallo,Kankan,2023-12-24,156,281036
CLT_2255,Alpha Touré,Kankan,2020-06-12,199,292537
CLT_2256,Nene Keita,Labé,2021-04-29,190,166765
CLT_2257,Alpha Sow,Kankan,2022-09-11,27,230803
CLT_2258,Lamine Sylla,Kankan,2023-04-24,65,476527
CLT_2259,Abdoulaye Keita,Kankan,2022-09-11,38,331493
CLT_2260,Aissatou Cissé,Nzérékoré,2022-02-04,22,150271
CLT_2261,Alpha Condé,Conakry,2021-11-05,180,402860
CLT_2262,Sekou Bah,Conakry,2021-01-24,132,206813
CLT_2263,Kemo Touré,Conakry,2022-02-01,43,91787
CLT_2264,Sekou Traoré,Kankan,2021-09-16,23,176611
CLT_2265,Saran Keita,Conakry,2022-02-23,177,151561
CLT_2266,Salematou Sow,Kindia,2021-08-22,59,220898
CLT_2267,Mariama Condé,Kankan,2021-05-10,127,287979
CLT_2268,Thierno Baldé,Kankan,2023-11-20,186,172899
CLT_2269,Ousmane Baldé,Kankan,2021-12-01,50,353768
CLT_2270,Mariama Bah,Conakry,2020-04-29,150,381651
CLT_2271,Lamine Traoré,Conakry,2023-01-02,156,135542
CLT_2272,Abdoulaye Doumbouya,Conakry,2022-10-20,111,183015
CLT_2273,Alpha Diallo,Conakry,2022-03-30,75,490020
CLT_2274,Moussa Keita,Labé,2021-04-03,182,249086
CLT_2275,Nene Barry,Nzérékoré,2022-12-15,23,403149
CLT_2276,Mariama Touré,Kankan,2023-11-30,160,74199
CLT_2277,Saran Touré,Kindia,2020-04-23,177,284983
CLT_2278,Mory Camara,Labé,2023-01-15,5,145733
CLT_2279,Ibrahima Baldé,Nzérékoré,2020-07-18,110,392558
CLT_2280,Sekou Traoré,Labé,2021-12-17,88,242162
CLT_2281,Fatoumata Bah,Kankan,2022-07-29,16,78519
CLT_2282,Fatoumata Traoré,Conakry,2022-11-03,57,80993
CLT_2283,Ousmane Cissé,Kindia,2020-02-14,164,18469
CLT_2284,Mory Baldé,Kankan,2023-01-28,87,267699
CLT_2285,Sekou Sylla,Conakry,2021-11-12,25,301185
CLT_2286,Moussa Barry,Nzérékoré,2023-09-07,105,201116
CLT_2287,Kemo Sow,Kindia,2021-11-02,21,224651
CLT_2288,Binta Sow,Conakry,2022-10-16,193,64533
CLT_2289,Sekou Sylla,Kindia,2020-10-29,134,93531
CLT_2290,Aissatou Doumbouya,Kindia,2022-04-13,180,495943
CLT_2291,Sekou Baldé,Kindia,2022-08-01,85,418457
CLT_2292,Binta Traoré,Labé,2021-10-05,85,150568
CLT_2293,Nene Keita,Nzérékoré,2023-07-16,75,252353
CLT_2294,Ibrahima Sylla,Conakry,2021-05-08,195,67784
CLT_2295,Salematou Keita,Kindia,2023-01-23,104,444896
CLT_2296,Aissatou Condé,Nzérékoré,2021-01-04,44,369381
CLT_2297,Alpha Baldé,Nzérékoré,2023-01-11,165,367862
CLT_2298,Binta Doumbouya,Kindia,2021-07-02,133,98516
CLT_2299,Aissatou Keita,Kindia,2020-02-08,51,80063
CLT_2300,Ibrahima Keita,Kindia,2022-07-12,189,289630
CLT_2301,Saran Doumbouya,Nzérékoré,2023-09-06,8,465732
CLT_2302,Abdoulaye Baldé,Nzérékoré,2023-04-09,109,282650
CLT_2303,Lamine Barry,Kankan,2023-02-26,151,133050
CLT_2304,Nene Touré,Nzérékoré,2023-07-03,43,366216
CLT_2305,Aissatou Soumah,Nzérékoré,2020-07-25,29,323595
CLT_2306,Sekou Bah,Nzérékoré,2022-10-21,44,490652
CLT_2307,Moussa Bah,Labé,2023-03-07,70,49560
CLT_2308,Alpha Bangoura,Kankan,2022-06-27,95,101501
CLT_2309,Thierno Bangoura,Conakry,2021-04-20,117,70661
CLT_2310,Aissatou Condé,Kindia,2023-06-18,184,158737
CLT_2311,Abdoulaye Camara,Conakry,2022-12-05,121,328430
CLT_2312,Ousmane Condé,Kankan,2022-12-27,113,164157
CLT_2313,Nene Baldé,Kankan,2021-10-05,109,344914
CLT_2314,Abdoulaye Soumah,Conakry,2022-01-18,63,115232
CLT_2315,Kemo Soumah,Conakry,2021-03-30,158,337599
CLT_2316,Mariama Camara,Conakry,2021-12-01,13,206097
CLT_2317,Thierno Camara,Labé,2020-04-05,89,251819
CLT_2318,Lamine Cissé,Labé,2021-11-05,136,238692
CLT_2319,Saran Bah,Kankan,2022-12-28,193,446437
CLT_2320,Kemo Barry,Nzérékoré,2020-10-19,8,22463
CLT_2321,Moussa Cissé,Labé,2023-07-24,62,321153
CLT_2322,Moussa Condé,Nzérékoré,2020-01-18,61,444646
CLT_2323,Abdoulaye Bah,Labé,2023-02-09,23,288475
CLT_2324,Alpha Touré,Kindia,2020-06-02,114,95449
CLT_2325,Fanta Bah,Nzérékoré,2021-05-21,177,188289
CLT_2326,Saran Sylla,Kankan,2023-03-15,35,179478
CLT_2327,Ibrahima Camara,Nzérékoré,2023-06-26,69,456044
CLT_2328,Lamine Sow,Conakry,2020-06-22,79,260333
CLT_2329,Abdoulaye Camara,Nzérékoré,2021-07-06,71,312687
CLT_2330,Salematou Doumbouya,Conakry,2023-02-15,77,263768
CLT_2331,Moussa Camara,Nzérékoré,2020-09-04,196,462822
CLT_2332,Mariama Doumbouya,Kindia,2021-04-03,106,267869
CLT_2333,Fanta Sylla,Labé,2021-01-10,130,196344
CLT_2334,Ibrahima Diallo,Kankan,2021-04-24,136,61231
CLT_2335,Fatoumata Camara,Labé,2020-02-26,197,75062
CLT_2336,Salematou Camara,Kindia,2020-02-01,176,354165
CLT_2337,Sekou Touré,Conakry,2020-05-18,40,492564
CLT_2338,Alpha Baldé,Conakry,2022-09-06,157,259149
CLT_2339,Saran Barry,Nzérékoré,2020-05-11,113,206241
CLT_2340,Mariama Doumbouya,Kindia,2023-07-16,76,254778
CLT_2341,Mory Soumah,Nzérékoré,2023-12-11,174,311918
CLT_2342,Moussa Soumah,Kankan,2020-05-23,60,330961
CLT_2343,Kemo Soumah,Kankan,2023-05-31,100,279900
CLT_2344,Abdoulaye Cissé,Nzérékoré,2023-06-19,52,158068
CLT_2345,Nene Camara,Kindia,2022-02-21,147,453660
CLT_2346,Moussa Cissé,Nzérékoré,2020-05-14,56,451482
CLT_2347,Aissatou Baldé,Nzérékoré,2021-08-20,178,167341
CLT_2348,Mariama Cissé,Nzérékoré,2023-08-16,154,16974
CLT_2349,Saran Bangoura,Kankan,2020-02-04,135,51818
CLT_2350,Sekou Camara,Nzérékoré,2021-10-17,198,298221
CLT_2351,Alpha Condé,Conakry,2020-01-24,182,498782
CLT_2352,Sekou Baldé,Kankan,2021-04-11,61,322675
CLT_2353,Ousmane Condé,Labé,2021-07-21,90,277848
CLT_2354,Binta Bah,Kindia,2023-01-06,96,63700
CLT_2355,Salematou Barry,Conakry,2020-03-13,66,214639
CLT_2356,Fatoumata Sow,Kindia,2020-08-21,192,71836
CLT_2357,Mamadou Diallo,Labé,2021-02-26,29,497971
CLT_2358,Mamadou Camara,Labé,2020-12-20,138,479242
CLT_2359,Kemo Sow,Kankan,2020-04-21,115,9736
CLT_2360,Moussa Soumah,Kindia,2021-07-30,30,267673
CLT_2361,Nene Keita,Kankan,2022-07-28,44,90021
CLT_2362,Sekou Diallo,Kindia,2022-01-30,35,235841
CLT_2363,Binta Keita,Kankan,2020-11-30,162,129463
CLT_2364,Mory Keita,Conakry,2020-10-09,112,150661
CLT_2365,Thierno Traoré,Nzérékoré,2023-11-22,158,398386
CLT_2366,Abdoulaye Sylla,Labé,2021-04-30,133,337055
CLT_2367,Fatoumata Condé,Kankan,2022-10-28,34,424197
CLT_2368,Alpha Sow,Kindia,2023-02-19,130,23286
CLT_2369,Fatoumata Diallo,Kankan,2021-08-17,145,140656
CLT_2370,Aissatou Bah,Kankan,2023-03-23,128,281360
CLT_2371,Lamine Camara,Kindia,2023-08-25,99,476161
CLT_2372,Sekou Bah,Kindia,2022-12-30,141,23535
CLT_2373,Aissatou Diallo,Kindia,2023-10-26,165,411392
CLT_2374,Mory Barry,Kankan,2023-11-12,160,214973
CLT_2375,Mamadou Sow,Kankan,2022-01-20,102,222648
CLT_2376,Mamadou Cissé,Conakry,2023-03-02,150,354314
CLT_2377,Thierno Diallo,Kindia,2021-05-28,69,465578
CLT_2378,Abdoulaye Sylla,Labé,2022-04-15,39,83151
CLT_2379,Ousmane Barry,Kankan,2022-03-07,168,109781
CLT_2380,Lamine Condé,Kindia,2023-02-10,98,468473
CLT_2381,Thierno Keita,Nzérékoré,2021-06-17,61,221236
CLT_2382,Fatoumata Touré,Kindia,2021-03-31,61,263165
CLT_2383,Mory Cissé,Kankan,2021-07-09,73,218556
CLT_2384,Binta Soumah,Conakry,2023-09-17,73,381994
CLT_2385,Aissatou Condé,Labé,2021-10-05,77,343037
CLT_2386,Ousmane Touré,Conakry,2022-01-17,119,156164
CLT_2387,Ousmane Doumbouya,Labé,2021-08-28,131,87057
CLT_2388,Thierno Diallo,Kankan,2023-08-12,199,225234
CLT_2389,Ibrahima Camara,Kankan,2020-06-04,112,399274
CLT_2390,Aissatou Condé,Conakry,2020-06-18,42,322138
CLT_2391,Mariama Baldé,Conakry,2023-10-19,161,479747
CLT_2392,Mamadou Diallo,Kindia,2022-09-30,87,237136
CLT_2393,Kadiatou Sylla,Kankan,2022-06-20,85,228233
CLT_2394,Salematou Condé,Conakry,2021-04-18,150,335053
CLT_2395,Mamadou Condé,Kankan,2020-08-17,154,146133
CLT_2396,Moussa Doumbouya,Nzérékoré,2021-08-07,118,220657
CLT_2397,Abdoulaye Bangoura,Kindia,2022-02-20,13,291344
CLT_2398,Sekou Condé,Kindia,2022-08-10,109,155818
CLT_2399,Binta Barry,Kindia,2021-11-11,113,390129
CLT_2400,Mariama Touré,Conakry,2020-10-11,88,16075
CLT_2401,Thierno Condé,Nzérékoré,2020-06-28,43,180380
CLT_2402,Lamine Barry,Conakry,2023-11-12,166,114656
CLT_2403,Lamine Baldé,Nzérékoré,2021-04-03,159,478203
CLT_2404,Kadiatou Camara,Labé,2021-02-03,108,211483
CLT_2405,Alpha Condé,Conakry,2021-08-14,48,254485
CLT_2406,Aissatou Barry,Conakry,2022-05-27,183,107293
CLT_2407,Thierno Condé,Labé,2020-01-25,181,469150
CLT_2408,Lamine Camara,Nzérékoré,2023-05-28,7,238275
CLT_2409,Salematou Touré,Labé,2023-12-01,37,110141
CLT_2410,Alpha Sow,Conakry,2020-03-03,93,279534
CLT_2411,Mamadou Sylla,Nzérékoré,2020-06-07,53,300645
CLT_2412,Alpha Traoré,Nzérékoré,2021-11-30,113,228721
CLT_2413,Mamadou Diallo,Kankan,2022-09-20,170,493006
CLT_2414,Ousmane Doumbouya,Labé,2023-01-05,91,461455
CLT_2415,Moussa Traoré,Nzérékoré,2022-02-19,30,419698
CLT_2416,Mory Bah,Kindia,2022-01-02,95,339391
CLT_2417,Fanta Soumah,Kankan,2023-08-03,21,393091
CLT_2418,Fatoumata Doumbouya,Kankan,2022-07-04,51,160638
CLT_2419,Sekou Camara,Kindia,2020-11-02,118,366529
CLT_2420,Aissatou Condé,Kankan,2020-12-19,15,126838
CLT_2421,Mamadou Diallo,Kankan,2021-01-28,58,94633
CLT_2422,Kemo Condé,Kankan,2021-02-27,26,239975
CLT_2423,Ibrahima Bah,Kankan,2020-08-02,122,126392
CLT_2424,Mariama Baldé,Kankan,2023-11-22,11,346944
CLT_2425,Mamadou Keita,Kindia,2022-05-24,154,287329
CLT_2426,Fatoumata Bah,Nzérékoré,2022-10-13,28,499222
CLT_2427,Alpha Baldé,Kindia,2023-10-09,150,141874
CLT_2428,Fanta Doumbouya,Nzérékoré,2021-01-24,177,249504
CLT_2429,Ibrahima Cissé,Conakry,2021-05-21,148,82750
CLT_2430,Aissatou Bangoura,Nzérékoré,2020-11-15,133,33283
CLT_2431,Sekou Baldé,Nzérékoré,2020-08-21,113,201563
CLT_2432,Mariama Baldé,Kindia,2021-07-15,159,191979
CLT_2433,Binta Bangoura,Labé,2021-08-14,33,462862
CLT_2434,Lamine Cissé,Kindia,2022-08-01,137,488444
CLT_2435,Saran Cissé,Labé,2022-09-15,184,242312
CLT_2436,Mamadou Keita,Kankan,2022-02-13,85,173119
CLT_2437,Kadiatou Baldé,Conakry,2020-10-06,39,309840
CLT_2438,Fatoumata Touré,Kindia,2023-08-16,8,294759
CLT_2439,Saran Cissé,Kankan,2020-04-28,81,255647
CLT_2440,Kemo Sow,Labé,2023-02-20,95,466233
CLT_2441,Ibrahima Cissé,Labé,2023-11-26,98,366115
CLT_2442,Lamine Bah,Nzérékoré,2020-11-24,107,493294
CLT_2443,Ibrahima Bah,Nzérékoré,2022-12-04,93,199969
CLT_2444,Kemo Soumah,Kankan,2020-02-18,123,75483
CLT_2445,Lamine Barry,Kindia,2021-04-12,44,35225
CLT_2446,Kemo Keita,Conakry,2020-06-09,43,9719
CLT_2447,Moussa Sow,Kankan,2023-07-17,176,356814
CLT_2448,Saran Soumah,Kankan,2021-05-13,169,284014
CLT_2449,Saran Sow,Kankan,2021-01-13,11,76276
CLT_2450,Fanta Cissé,Conakry,2021-11-22,149,361029
CLT_2451,Nene Barry,Nzérékoré,2020-01-14,183,330430
CLT_2452,Ibrahima Keita,Conakry,2022-10-24,53,268248
CLT_2453,Mariama Soumah,Labé,2022-05-27,185,402983
CLT_2454,Mariama Doumbouya,Conakry,2020-08-04,14,73346
CLT_2455,Salematou Camara,Conakry,2020-07-08,6,149958
CLT_2456,Ibrahima Diallo,Labé,2021-04-04,124,149116
CLT_2457,Aissatou Doumbouya,Labé,2023-05-25,22,84078
CLT_2458,Saran Cissé,Kindia,2020-08-19,164,38915
CLT_2459,Fanta Bah,Kindia,2020-06-25,7,448463
CLT_2460,Aissatou Keita,Kankan,2020-05-04,131,159628
CLT_2461,Nene Baldé,Conakry,2020-03-24,176,83488
CLT_2462,Ibrahima Bah,Kankan,2022-11-12,142,470545
CLT_2463,Ousmane Sow,Conakry,2023-01-01,150,477770
CLT_2464,Moussa Touré,Conakry,2021-06-22,167,193817
CLT_2465,Alpha Doumbouya,Kindia,2020-01-27,72,382803
CLT_2466,Saran Condé,Labé,2022-03-26,111,7370
CLT_2467,Ibrahima Keita,Conakry,2022-04-18,50,47593
CLT_2468,Nene Sow,Kindia,2022-01-29,96,439610
CLT_2469,Fanta Condé,Kankan,2020-09-25,126,229353
CLT_2470,Fanta Bangoura,Kankan,2021-10-04,147,93827
CLT_2471,Binta Bangoura,Kankan,2021-07-21,128,451378
CLT_2472,Binta Bah,Conakry,2023-05-10,199,157365
CLT_2473,Fatoumata Doumbouya,Nzérékoré,2020-06-24,109,316245
CLT_2474,Saran Keita,Nzérékoré,2023-06-02,101,70443
CLT_2475,Binta Condé,Nzérékoré,2020-02-23,129,482504
CLT_2476,Mariama Bah,Labé,2022-03-29,164,371036
CLT_2477,Fatoumata Keita,Kankan,2022-06-14,152,267490
CLT_2478,Kemo Condé,Kankan,2021-05-03,36,253166
CLT_2479,Sekou Baldé,Conakry,2022-07-30,91,72961
CLT_2480,Fanta Doumbouya,Labé,2020-03-19,111,402619
CLT_2481,Salematou Diallo,Conakry,2022-09-03,183,307366
CLT_2482,Nene Bah,Labé,2020-08-10,148,136235
CLT_2483,Binta Bangoura,Labé,2020-11-07,174,383926
CLT_2484,Sekou Touré,Nzérékoré,2022-06-22,75,114860
CLT_2485,Aissatou Soumah,Kindia,2023-02-20,148,204176
CLT_2486,Ibrahima Traoré,Labé,2021-07-16,50,236750
CLT_2487,Kemo Diallo,Kankan,2022-06-01,25,362380
CLT_2488,Fanta Sylla,Labé,2023-07-29,97,448957
CLT_2489,Aissatou Barry,Labé,2023-05-23,29,120595
CLT_2490,Aissatou Sow,Conakry,2020-09-16,184,85254
CLT_2491,Moussa Touré,Conakry,2021-12-10,166,403810
CLT_2492,Aissatou Bangoura,Nzérékoré,2021-06-11,146,399085
CLT_2493,Moussa Diallo,Conakry,2021-08-08,193,113084
CLT_2494,Mariama Baldé,Kindia,2021-07-28,145,418694
CLT_2495,Ousmane Soumah,Nzérékoré,2023-06-03,187,404520
CLT_2496,Mariama Cissé,Nzérékoré,2023-11-21,20,289900
CLT_2497,Alpha Camara,Conakry,2023-10-15,68,331469
CLT_2498,Fanta Keita,Kankan,2020-05-09,165,177686
CLT_2499,Saran Sow,Conakry,2021-11-22,167,13669
CLT_2500,Kemo Cissé,Labé,2022-11-27,46,17140
CLT_2501,Aissatou Cissé,Conakry,2021-06-02,60,106252
CLT_2502,Fanta Traoré,Nzérékoré,2020-03-05,198,445771
CLT_2503,Salematou Bangoura,Conakry,2022-05-02,174,267050
CLT_2504,Fatoumata Traoré,Kindia,2020-08-18,198,82080
CLT_2505,Mariama Bah,Labé,2020-02-22,23,416912
CLT_2506,Lamine Baldé,Conakry,2022-03-16,164,61342
CLT_2507,Kemo Barry,Kindia,2023-09-28,178,196903
CLT_2508,Nene Soumah,Conakry,2022-10-27,111,413087
CLT_2509,Sekou Soumah,Kindia,2023-07-03,150,266458
CLT_2510,Thierno Sow,Kindia,2020-12-21,60,90851
CLT_2511,Mory Sylla,Labé,2020-02-01,81,24269
CLT_2512,Mariama Barry,Nzérékoré,2022-06-09,172,131793
CLT_2513,Mariama Diallo,Kindia,2022-05-01,115,385192
CLT_2514,Alpha Cissé,Labé,2023-09-29,101,132483
CLT_2515,Fatoumata Diallo,Conakry,2022-08-01,36,411140
CLT_2516,Abdoulaye Bah,Kankan,2021-12-23,177,108399
CLT_2517,Fatoumata Keita,Kindia,2022-10-07,187,126914
CLT_2518,Sekou Soumah,Conakry,2020-04-05,109,275546
CLT_2519,Kemo Condé,Kankan,2022-02-21,163,372584
CLT_2520,Moussa Keita,Nzérékoré,2023-05-11,116,80116
CLT_2521,Sekou Baldé,Labé,2020-10-29,189,258497
CLT_2522,Moussa Touré,Nzérékoré,2020-09-11,89,286502
CLT_2523,Sekou Condé,Nzérékoré,2020-12-07,68,327291
CLT_2524,Mariama Bangoura,Kindia,2020-09-14,64,108381
CLT_2525,Kemo Cissé,Nzérékoré,2023-09-25,180,426679
CLT_2526,Nene Bangoura,Nzérékoré,2022-06-18,30,447707
CLT_2527,Sekou Bah,Labé,2023-06-30,24,460004
CLT_2528,Mamadou Doumbouya,Conakry,2023-10-06,65,463902
CLT_2529,Nene Soumah,Kankan,2022-04-08,84,488006
CLT_2530,Fanta Barry,Labé,2021-12-15,17,462601
CLT_2531,Ousmane Cissé,Labé,2020-09-13,173,275217
CLT_2532,Ousmane Diallo,Labé,2022-10-28,84,262955
CLT_2533,Mamadou Diallo,Labé,2022-11-29,171,10075
CLT_2534,Salematou Barry,Kankan,2020-11-25,169,288582
CLT_2535,Abdoulaye Sow,Labé,2023-01-23,135,173870
CLT_2536,Aissatou Touré,Conakry,2021-07-31,16,317844
CLT_2537,Kadiatou Sow,Kankan,2020-12-29,171,367406
CLT_2538,Saran Bah,Nzérékoré,2020-07-31,173,489559
CLT_2539,Salematou Baldé,Kindia,2023-12-21,66,388874
CLT_2540,Fatoumata Condé,Conakry,2022-07-28,129,182825
CLT_2541,Kadiatou Bangoura,Labé,2023-01-15,22,433268
CLT_2542,Alpha Baldé,Conakry,2020-08-24,130,363960
CLT_2543,Abdoulaye Baldé,Kankan,2023-04-09,142,132572
CLT_2544,Kadiatou Cissé,Conakry,2021-09-08,165,157536
CLT_2545,Kemo Barry,Kankan,2022-11-13,180,182438
CLT_2546,Mariama Sow,Kindia,2023-07-02,27,441550
CLT_2547,Mariama Cissé,Kindia,2021-08-06,122,353558
CLT_2548,Alpha Barry,Kankan,2023-02-24,25,466803
CLT_2549,Sekou Diallo,Labé,2022-07-31,60,226166
CLT_2550,Aissatou Soumah,Nzérékoré,2022-05-23,146,54172
CLT_2551,Thierno Condé,Conakry,2020-04-16,74,190035
CLT_2552,Kadiatou Bangoura,Kankan,2023-05-29,169,469485
CLT_2553,Moussa Baldé,Labé,2021-09-27,37,431225
CLT_2554,Sekou Touré,Kankan,2021-01-30,183,238890
CLT_2555,Fatoumata Sylla,Kindia,2023-05-22,107,275836
CLT_2556,Ousmane Soumah,Kankan,2022-11-08,99,299202
CLT_2557,Mariama Keita,Nzérékoré,2022-02-19,23,50731
CLT_2558,Aissatou Touré,Kankan,2020-08-09,136,486548
CLT_2559,Alpha Touré,Kankan,2022-01-12,138,39859
CLT_2560,Ousmane Camara,Kankan,2022-09-02,113,62168
CLT_2561,Alpha Sow,Conakry,2022-01-17,125,435387
CLT_2562,Fanta Barry,Nzérékoré,2020-12-04,17,431871
CLT_2563,Nene Diallo,Kindia,2021-10-28,190,330314
CLT_2564,Ousmane Condé,Kankan,2023-09-10,9,90412
CLT_2565,Alpha Bah,Labé,2023-08-23,60,324983
CLT_2566,Nene Sylla,Kindia,2023-03-10,38,272619
CLT_2567,Ibrahima Bangoura,Kindia,2020-02-22,7,333009
CLT_2568,Ibrahima Doumbouya,Kindia,2022-03-15,184,268813
CLT_2569,Binta Sow,Nzérékoré,2023-08-17,137,400522
CLT_2570,Kemo Touré,Kankan,2022-09-16,65,257834
CLT_2571,Fatoumata Barry,Labé,2022-04-21,61,76321
CLT_2572,Mamadou Doumbouya,Kindia,2022-08-01,164,148490
CLT_2573,Ibrahima Cissé,Labé,2023-06-05,152,128644
CLT_2574,Fatoumata Barry,Nzérékoré,2021-07-25,102,380994
CLT_2575,Nene Keita,Kankan,2021-07-07,155,62768
CLT_2576,Mariama Soumah,Conakry,2021-06-22,85,162416
CLT_2577,Lamine Condé,Conakry,2022-01-31,19,123730
CLT_2578,Kemo Baldé,Conakry,2021-04-29,173,107984
CLT_2579,Fanta Condé,Labé,2022-04-23,139,269770
CLT_2580,Nene Sylla,Kindia,2022-02-09,178,166923
CLT_2581,Moussa Keita,Conakry,2023-02-21,178,307861
CLT_2582,Kadiatou Soumah,Labé,2023-03-10,140,188735
CLT_2583,Alpha Soumah,Kindia,2021-09-05,120,380597
CLT_2584,Kadiatou Touré,Labé,2023-05-17,39,403909
CLT_2585,Nene Keita,Conakry,2020-08-08,94,51379
CLT_2586,Alpha Camara,Labé,2021-09-11,92,85557
CLT_2587,Moussa Sow,Conakry,2023-04-30,158,454892
CLT_2588,Thierno Traoré,Kankan,2022-02-05,62,344826
CLT_2589,Fanta Baldé,Kindia,2021-04-30,121,158841
CLT_2590,Thierno Bangoura,Labé,2023-01-21,199,194128
CLT_2591,Mamadou Traoré,Labé,2021-07-22,74,41599
CLT_2592,Moussa Diallo,Conakry,2022-02-05,12,93666
CLT_2593,Ousmane Diallo,Kindia,2021-05-13,73,456081
CLT_2594,Nene Cissé,Kankan,2022-11-11,144,119667
CLT_2595,Mamadou Soumah,Nzérékoré,2020-09-18,114,309902
CLT_2596,Salematou Cissé,Nzérékoré,2023-10-21,17,476102
CLT_2597,Abdoulaye Soumah,Conakry,2020-12-05,23,324314
CLT_2598,Alpha Bah,Nzérékoré,2023-03-19,64,420509
CLT_2599,Moussa Baldé,Kankan,2020-05-24,99,196878
CLT_2600,Lamine Sow,Conakry,2021-04-04,194,386630
CLT_2601,Alpha Soumah,Nzérékoré,2020-08-24,8,320239
CLT_2602,Fanta Bangoura,Labé,2022-11-30,64,175442
CLT_2603,Fatoumata Bah,Nzérékoré,2021-09-15,44,485728
CLT_2604,Nene Soumah,Kindia,2023-04-27,177,52692
CLT_2605,Thierno Camara,Kindia,2022-03-01,37,386107
CLT_2606,Saran Condé,Kankan,2020-01-28,119,139019
CLT_2607,Sekou Keita,Kankan,2023-04-17,142,316280
CLT_2608,Sekou Traoré,Kankan,2021-12-12,13,154265
CLT_2609,Nene Cissé,Kindia,2021-08-16,172,64457
CLT_2610,Kemo Cissé,Nzérékoré,2023-10-07,78,492272
CLT_2611,Binta Condé,Kindia,2023-04-14,20,337848
CLT_2612,Kadiatou Diallo,Kindia,2021-07-28,172,117951
CLT_2613,Kadiatou Doumbouya,Kindia,2022-05-25,81,138039
CLT_2614,Nene Sylla,Nzérékoré,2022-06-26,97,175337
CLT_2615,Thierno Keita,Kankan,2021-08-08,76,398418
CLT_2616,Fanta Bangoura,Kankan,2022-08-02,107,238646
CLT_2617,Binta Camara,Labé,2023-06-30,102,33453
CLT_2618,Abdoulaye Barry,Kindia,2023-10-21,158,243887
CLT_2619,Alpha Camara,Labé,2022-08-03,188,96676
CLT_2620,Moussa Sylla,Nzérékoré,2022-07-22,193,453163
CLT_2621,Saran Cissé,Nzérékoré,2020-09-22,179,32606
CLT_2622,Fatoumata Doumbouya,Kankan,2021-05-22,120,284915
CLT_2623,Mamadou Condé,Labé,2021-06-02,23,10485
CLT_2624,Sekou Doumbouya,Conakry,2022-09-29,27,150662
CLT_2625,Salematou Bangoura,Kankan,2020-06-29,114,302108
CLT_2626,Aissatou Traoré,Kindia,2021-09-05,95,241068
CLT_2627,Sekou Touré,Conakry,2022-11-28,34,279986
CLT_2628,Binta Keita,Kindia,2021-03-13,36,102917
CLT_2629,Lamine Barry,Conakry,2020-01-02,51,271726
CLT_2630,Ousmane Traoré,Labé,2021-01-24,89,159329
CLT_2631,Mamadou Diallo,Conakry,2021-05-26,46,113532
CLT_2632,Thierno Diallo,Nzérékoré,2021-08-06,171,7697
CLT_2633,Lamine Camara,Kindia,2023-02-09,54,52434
CLT_2634,Kemo Bangoura,Kankan,2021-01-26,5,485967
CLT_2635,Mamadou Touré,Nzérékoré,2021-03-26,31,167156
CLT_2636,Moussa Condé,Nzérékoré,2020-05-04,180,187038
CLT_2637,Fatoumata Bah,Kankan,2021-05-01,172,257810
CLT_2638,Alpha Baldé,Nzérékoré,2021-10-12,104,499181
CLT_2639,Salematou Cissé,Kankan,2023-08-27,156,47301
CLT_2640,Thierno Diallo,Labé,2021-05-15,100,194223
CLT_2641,Fatoumata Camara,Conakry,2022-05-16,16,59414
CLT_2642,Kadiatou Doumbouya,Nzérékoré,2020-04-03,110,486042
CLT_2643,Fanta Soumah,Conakry,2023-08-29,96,345203
CLT_2644,Abdoulaye Bangoura,Kankan,2021-11-26,157,137455
CLT_2645,Mariama Traoré,Conakry,2022-08-05,131,61420
CLT_2646,Alpha Touré,Conakry,2020-03-27,112,461133
CLT_2647,Fatoumata Diallo,Nzérékoré,2021-10-10,125,316048
CLT_2648,Moussa Sow,Nzérékoré,2021-01-21,81,295878
CLT_2649,Nene Bangoura,Kindia,2021-01-09,97,175230
CLT_2650,Fanta Bah,Kindia,2022-11-27,11,134383
CLT_2651,Sekou Camara,Kindia,2023-01-05,191,473736
CLT_2652,Ousmane Soumah,Nzérékoré,2021-02-12,98,369097
CLT_2653,Abdoulaye Traoré,Kankan,2022-04-23,9,323263
CLT_2654,Fanta Diallo,Kindia,2022-10-14,53,441013
CLT_2655,Salematou Bangoura,Kindia,2022-10-11,71,355083
CLT_2656,Ousmane Traoré,Labé,2020-12-07,71,429816
CLT_2657,Mamadou Soumah,Kindia,2021-12-26,184,204494
CLT_2658,Sekou Soumah,Conakry,2023-08-02,197,51991
CLT_2659,Salematou Touré,Kindia,2023-02-19,108,266598
CLT_2660,Abdoulaye Cissé,Labé,2021-08-08,102,80950
CLT_2661,Moussa Soumah,Kindia,2021-11-09,59,466849
CLT_2662,Fatoumata Doumbouya,Kankan,2020-02-07,84,227312
CLT_2663,Mory Cissé,Kankan,2023-10-19,21,392864
CLT_2664,Abdoulaye Condé,Labé,2021-10-19,168,84618
CLT_2665,Sekou Touré,Labé,2023-09-11,91,461679
